node1,node2,label
38529,38860,0
25902,38875,0
38557,38165,0
38515,38804,1
47306,38855,0
12668,38782,0
38635,38763,1
8494,8642,1
38512,10736,0
7586,12367,1
35853,35854,1
38550,38790,1
31788,38701,0
36414,51350,0
4041,8652,0
38284,38302,1
11099,38235,0
8134,8136,1
38589,38779,1
38616,38688,0
38746,8618,0
9266,25437,1
32060,38727,0
8584,8618,1
38152,38173,1
46206,46213,1
38647,39455,0
16421,43477,0
45984,7184,0
38003,42652,0
26889,46679,0
48904,48905,1
3339,46046,0
38047,38080,1
15501,7284,0
38616,38729,1
38683,38744,1
14687,44539,0
38773,38814,1
8444,8627,1
23113,30159,0
24039,24040,1
38532,38657,1
38526,8531,0
38806,38833,1
8453,8655,1
38583,38658,1
8607,8627,1
38595,8524,0
8543,8609,0
17252,38229,0
38637,38717,1
2649,19081,1
15739,34882,0
14688,14730,1
38197,38212,1
38666,38756,1
38105,32656,0
41031,13067,0
38076,38107,1
29402,14565,0
38557,49790,0
8634,8603,0
699,9307,0
9368,52387,0
38598,38850,1
38026,38299,0
38025,32077,0
38582,30983,0
31330,31334,1
10327,38163,1
18340,28233,1
8246,38689,1
1688,38706,0
38062,24751,0
38830,38832,1
38551,38593,1
20330,20331,1
869,38207,0
1063,12568,1
14724,39360,0
31956,8296,0
4278,19930,0
38564,38806,1
26883,38827,0
38588,45979,0
38770,38809,1
38637,38835,0
701,27426,0
38607,8540,0
25918,38599,0
40008,8545,0
38611,38629,1
38172,52688,0
12938,37985,1
8495,38804,0
27455,38643,0
38061,38241,1
38057,8482,0
14451,51902,1
8413,38857,0
43106,38309,0
38013,38597,0
8683,42346,0
38580,17759,0
22127,27160,1
38058,38064,1
17081,38093,0
8458,8639,1
38748,38858,1
49188,8544,0
36411,36413,1
7982,8625,0
7710,28956,0
1091,38726,0
9449,38617,0
8561,38156,0
38708,38778,1
38679,10980,0
8507,8623,1
13524,41835,1
38767,38837,1
38180,38209,1
8515,24785,0
5699,5700,1
20389,17695,0
4528,16970,1
38095,38570,0
1515,4669,1
26932,26933,1
10352,10356,1
13967,16611,1
4236,16415,1
3272,11807,1
38752,38767,1
29768,29142,0
38520,38825,0
31011,44139,1
38555,39033,0
18016,8657,0
38167,45462,0
38054,38258,1
3903,3904,1
8457,8572,1
27456,27457,1
30997,31003,1
38005,38291,0
37450,44423,1
38601,38749,1
4945,6256,1
30865,21564,0
38229,38281,1
17624,30956,0
38843,38866,1
38616,10573,0
38413,38414,1
10680,52218,1
38054,38087,1
8463,8658,1
8442,40294,0
38167,38241,1
38074,38626,0
1204,47853,1
34292,38924,0
9082,52055,0
38023,38086,1
5438,5440,1
17619,36548,1
586,28378,0
7416,10534,1
38645,36547,0
38535,38584,1
27505,8598,0
11803,38185,0
38508,19965,0
3180,35206,0
10886,14371,1
7893,7894,1
38692,38777,1
8412,8578,1
21660,38068,1
8453,41505,0
38105,38254,1
38219,38304,1
27210,38124,1
37993,38185,1
8509,39031,0
9046,17094,1
38548,38767,1
8781,36030,0
38606,38618,1
11812,13114,0
8609,8615,1
42173,39029,0
4267,34980,1
38671,8450,0
15422,38076,0
44198,38879,0
38003,38194,1
38604,38615,1
1270,8616,0
37342,38879,0
38713,42990,0
38018,38228,0
38580,38714,0
26217,26220,1
14783,14786,1
8479,8485,1
32137,15844,0
38013,38272,1
45178,45181,1
38683,32779,0
2260,2906,1
1293,1300,1
16343,16782,1
2987,44120,0
1782,45247,1
38677,38827,1
1096,8496,1
8567,8658,1
38613,38276,0
2497,9554,1
12653,30269,1
38163,38685,0
12628,38844,0
9560,27219,0
3200,38271,0
38533,38105,0
47289,38812,0
2252,34043,1
38417,38657,0
38129,40435,0
38584,38738,1
38123,38280,1
38583,38762,1
38029,38102,0
38179,38814,0
11344,41958,0
37293,38218,0
21879,38604,0
8461,8634,1
37345,37348,1
38524,32581,0
38075,38108,1
38569,11891,0
38078,38211,1
19844,50013,0
38515,49786,0
38120,38275,1
6388,16611,0
13026,38029,0
34228,8641,0
38545,24726,0
38617,38848,0
49829,49831,1
46579,46582,1
17108,38586,0
36852,41341,1
24641,43774,1
16515,32801,1
513,514,1
19953,49080,0
32790,45536,1
8556,8639,1
46281,50768,1
8246,38536,1
44775,44776,1
20514,8239,0
10327,38116,1
8424,8668,1
8443,19158,0
8529,40009,0
8508,13305,0
48175,38782,0
38638,38875,1
38620,37675,0
38823,38856,1
27081,27090,1
38621,38714,1
38701,40795,0
1059,5534,1
1650,8960,1
1808,8199,1
38276,38285,0
38604,38706,1
16470,16487,1
38541,8563,0
27451,27454,1
38508,17645,0
38661,38274,0
14375,21084,1
38088,38302,0
37993,38174,1
38686,38865,0
8562,8629,1
4307,38808,0
28930,11613,0
29777,46178,1
10327,10418,0
14155,14158,1
50627,50628,1
46699,7765,0
8583,8599,1
45731,45732,1
38001,38206,0
38756,8481,0
38143,38255,1
46281,38714,0
11147,43507,1
2438,38577,0
12914,38833,0
38071,38802,0
38608,38681,1
38759,38029,0
29768,24170,0
38606,38632,1
38847,38855,1
33866,33867,1
17884,8619,0
38708,38817,0
3180,14408,0
38622,38664,0
14443,14444,1
32960,8641,0
48951,15155,0
38690,38798,1
38066,38187,1
38138,38280,1
4415,36738,0
38103,38205,1
38101,38210,1
40011,38846,0
38197,38009,0
38617,38863,1
33607,19264,0
38696,38194,0
16812,25361,1
42084,42085,1
38701,38848,1
17623,38807,0
48654,48655,1
23692,23693,1
8427,38048,0
5548,38273,0
38667,37478,0
1157,49813,0
4696,34264,0
38062,38134,1
38163,38082,0
14299,34867,1
38021,28738,0
38193,49571,0
38701,38752,1
17359,34438,1
38577,38599,1
38654,38819,1
11765,38209,0
8498,38806,0
38243,38281,1
42566,17829,0
24288,52241,0
11636,38726,0
47703,34337,0
38588,38061,0
38630,38729,1
8247,38177,0
38023,22994,0
3836,38262,0
38107,38186,0
8768,16484,1
31788,38861,1
38604,38786,1
7158,29918,1
8427,38845,0
8601,8646,1
8559,8574,1
8433,8635,0
38292,17110,0
38041,16749,0
30999,31002,1
49306,49308,1
38104,38227,0
38631,38705,1
38698,38842,1
6724,1302,0
38090,38182,1
36902,38236,0
16477,38853,0
8585,8565,0
12464,14966,0
38563,37839,0
38211,38301,1
38079,38847,0
38675,38707,1
35071,42804,1
8538,52223,0
8593,9297,0
1643,19437,1
38808,41011,0
38621,38663,1
38204,38295,0
38026,13962,0
12343,12344,1
19407,38878,0
38844,38852,1
38542,38697,1
2087,38863,0
12891,33550,1
38514,38533,1
12938,38232,1
38204,38179,0
37995,38153,1
8458,8535,1
38595,38652,0
38613,38747,1
14970,8474,0
17075,31654,0
38630,38742,1
20952,20953,1
38529,38802,1
38542,8619,0
8410,8535,1
8429,38811,0
38017,8660,0
35562,35565,1
38709,38743,1
38240,38266,1
10202,39905,1
8433,8465,1
36336,36340,1
19611,8656,0
38174,38283,1
8573,38188,0
27452,38517,0
38705,39028,1
38175,38255,1
31804,30029,0
41392,41393,1
15624,15625,1
21730,32199,0
13231,13919,0
21030,38184,0
31204,49290,0
8582,51330,0
38051,38282,1
38783,38849,0
38071,38275,1
29934,29941,1
8610,8544,0
17104,38806,0
38755,38825,1
38609,49273,0
38020,38813,0
8534,8612,1
1652,16218,1
37999,38273,1
7763,34955,1
27787,38280,0
38284,43486,0
10904,10908,1
15575,17264,1
4024,14992,1
38095,1307,0
38572,33748,0
38094,38184,0
6640,6641,1
38070,38261,1
10689,38660,0
30909,25931,0
38597,38857,1
925,1477,1
8586,8633,1
26883,38771,0
38757,38775,0
643,38871,0
43195,23258,0
38672,38714,1
47873,51799,0
38078,28122,0
38052,38208,1
38005,32927,0
3560,25665,1
38540,38848,0
8433,8489,1
8466,39011,0
4962,38086,0
28467,38132,0
38672,38777,1
1133,38719,0
8438,38113,0
38656,38877,1
38644,38856,1
38579,38785,0
3707,38649,0
8510,15626,0
4202,7392,1
38094,38175,1
19124,19125,1
46561,46564,1
38532,20672,0
15173,41816,1
19133,19134,1
8452,52220,0
38172,38203,1
4489,4569,1
14708,14717,1
48810,48811,1
31207,34534,1
627,32071,0
8425,38301,0
20520,20521,1
38632,38836,1
38143,38169,1
38133,38228,1
8431,8592,1
4804,44049,1
38055,30934,0
38108,38801,0
33437,33438,1
26588,46352,1
38064,34267,0
19880,19881,1
37989,38263,1
3970,38614,0
38011,35436,0
23716,8296,0
29644,30849,1
12938,38076,0
14336,14344,1
38112,8613,0
12082,42038,0
51742,38294,0
15461,15462,1
38041,38123,1
27117,27122,1
6179,6189,1
27242,27248,1
38610,38611,1
37995,38132,1
38807,8513,0
30209,30210,1
38650,38842,1
38157,38284,1
7031,7036,1
511,38822,0
38769,19768,0
38545,38094,0
38018,38128,0
38181,38232,1
8243,38796,1
11980,46955,1
38712,42171,0
566,17310,0
19350,35498,0
8456,8633,1
38623,16050,0
38749,38859,1
38017,38287,0
8606,38283,0
2174,47499,0
21632,39870,1
38612,38144,0
46014,43816,0
8484,48007,0
17463,38226,0
38519,20652,0
38708,17083,0
38705,38859,1
41141,38082,0
38604,38294,0
51193,51195,1
38541,16497,0
38607,38703,1
30995,30996,1
47106,47107,1
41573,43606,1
10153,17745,0
857,27473,0
4426,11447,1
38124,8423,0
23728,23729,1
38029,38265,1
38508,38867,1
1339,1340,1
38140,38144,1
4869,10056,0
985,28596,1
23760,38689,0
989,44721,0
32125,38283,1
27210,5348,0
38201,38301,1
38080,38153,1
8583,8589,1
4240,15653,1
23113,35711,0
31206,38598,0
38025,38041,1
38690,3165,0
38558,27408,0
26891,26893,1
38783,38870,1
42566,45079,1
38055,38169,0
14701,14712,1
1842,20608,1
38771,2245,0
8418,8553,0
38756,38762,1
38776,38795,1
50175,8581,0
38061,38201,0
38584,38644,0
38104,22833,0
38677,8605,0
8500,8510,1
38596,38715,1
12260,12262,1
41064,24068,0
43472,43478,1
38518,24333,0
27084,27090,1
17275,42761,0
38665,21931,0
42302,42311,1
23938,44677,0
38902,38903,1
22695,43319,1
20447,38273,0
38652,38795,1
23058,40012,0
21312,42703,1
4059,38194,0
38544,38659,1
8414,29462,0
25046,8625,0
22797,31207,1
37999,38064,1
14683,14690,1
21549,17326,0
20321,38284,0
38770,38064,0
37989,38848,0
38684,38864,0
37992,27119,0
38700,40026,0
38183,27198,0
26789,38825,1
38573,38725,1
8501,38769,0
38047,38615,0
38527,37231,0
38652,38235,0
38030,38089,1
10799,41449,0
41502,31394,0
31739,31740,1
47873,17117,0
8497,8546,1
14401,14409,1
3625,38666,0
38013,38236,1
9492,14439,1
29596,38163,0
38095,35635,0
38671,39033,1
37995,38148,0
37994,38009,1
1189,15324,1
38142,38194,1
4283,4286,1
8460,43516,0
45966,45968,1
38611,38640,1
31956,35898,0
18061,18062,1
38095,38071,0
46737,46739,1
46737,46748,1
38600,38704,1
29829,26034,0
20456,20457,1
27876,27877,1
38190,38196,1
34058,6781,0
14711,14725,1
38046,38243,1
12669,33901,0
45218,38739,0
31350,12869,0
16568,16646,1
3624,8666,0
38700,38524,0
38566,38793,1
38073,20694,0
8580,8613,1
38697,38048,0
1287,1296,1
38517,38843,1
8452,8583,1
17677,17679,1
8456,8550,1
15616,29714,1
8508,38217,0
27380,27390,1
16742,16743,1
34085,34086,1
38027,38054,1
2199,2200,1
38533,38699,1
29962,38267,0
38115,534,0
38692,21889,0
17330,38180,0
27390,8630,0
42798,42802,1
44217,38273,0
8502,8669,1
46110,46113,1
27111,8612,0
5925,25605,1
31788,8652,0
15543,25177,0
8419,38188,0
4520,22359,1
27210,6054,0
38117,38163,1
17673,14080,0
38039,38795,0
38109,38282,1
8375,37972,0
16479,17084,1
1147,12272,1
2477,22114,0
38165,38248,1
5725,16020,1
38031,38174,1
38026,8586,0
34339,8553,0
38576,38138,0
38043,38691,0
25901,25917,1
38528,38809,1
38041,43507,0
11944,10589,0
38688,38693,1
38228,38251,1
10327,8667,0
38083,8531,0
38522,38845,1
12361,12362,1
49502,49503,1
11763,37705,0
38017,17111,0
38232,38258,1
8557,8621,1
38589,38822,1
26074,49705,1
27197,41786,1
8550,38255,0
43272,43273,1
38026,38297,1
38510,38651,1
38289,38848,0
3258,31829,0
26279,32963,0
38011,38242,0
38005,38016,1
29593,8483,0
38716,39029,1
38753,8644,0
38612,38725,1
14078,16471,0
38093,8576,0
19407,38207,0
38032,38069,1
38192,36049,0
36054,39201,1
37984,38298,1
7185,27801,0
8464,38225,0
8466,8533,1
52749,52750,1
8555,8602,1
4820,21802,1
38666,38854,1
38699,38847,1
38189,30922,0
38538,38852,1
36931,14575,0
1467,38203,0
38688,38877,1
38012,38243,0
8639,8661,1
18896,49673,0
36235,36286,1
8500,534,0
27391,27415,1
47497,29943,0
38637,38793,1
37998,43035,0
4321,17714,1
9711,26653,1
1174,19238,1
38641,38658,1
587,45468,0
38793,38876,1
31311,31313,1
27210,28860,0
38131,32138,0
4159,8634,0
38198,23021,0
38587,14715,0
38767,38750,0
41448,44928,1
14701,14737,1
38135,38194,1
8410,27426,0
38519,41681,0
38625,38651,1
38627,21496,0
34868,24100,0
38821,5163,0
1889,36360,1
8586,8643,1
38564,38245,0
13115,42312,0
708,38645,0
10680,18659,1
38611,30099,0
8569,8592,1
12771,12772,1
38011,38251,1
10423,38135,0
11905,11907,1
38097,38256,1
38108,38112,1
37204,19358,0
51518,7199,0
38057,38169,1
8597,8629,1
16243,16244,1
3627,4457,1
38589,29282,0
16932,16934,1
38336,38337,1
13349,20178,0
8492,40419,0
8568,8639,1
27210,38263,1
2171,38215,0
29596,38677,1
38000,38097,1
5672,38104,0
38100,38855,0
617,620,1
38556,38846,1
45181,48394,1
42303,42315,1
17013,17028,1
38176,38192,1
38034,22217,0
8531,8562,1
8546,38752,0
50819,40008,0
38785,8493,0
38536,38786,0
41602,46003,0
2136,2138,1
38102,38719,0
36962,36018,0
8535,38734,0
49084,49085,1
474,52221,0
8512,8573,1
38727,38734,1
40123,34274,0
39204,39206,1
3257,8664,0
38739,38843,1
38655,38748,1
48765,48766,1
46699,38251,0
8530,38145,0
8500,8908,0
48768,48771,1
38557,38764,0
8628,38776,0
38600,38794,1
8450,8599,1
16071,38136,0
15490,15504,1
38167,38202,1
15739,15747,1
19024,38082,0
8535,42641,0
37997,38036,1
4376,33544,1
38852,38857,1
38563,4322,0
4319,37986,0
8486,8505,1
21660,38048,1
8600,14724,0
38701,8565,0
7581,36047,0
2189,8147,1
38875,39033,1
38536,38650,1
38646,38682,1
3045,38665,0
38570,39032,1
27393,38588,0
2729,7881,1
38664,38736,1
38774,38797,1
31498,31499,1
47882,25912,0
38061,8656,0
3272,12859,1
8483,8646,1
1550,17236,1
8447,15894,0
38658,38731,1
32386,28067,0
8243,38774,1
38594,32629,0
36529,36530,1
25098,25101,1
38292,38309,1
38707,38806,1
38594,8598,0
38135,38204,1
38185,38197,1
8141,40084,0
1312,20650,1
49078,49080,1
8243,38847,0
50263,38223,0
4159,878,0
17272,45840,0
1292,7936,1
586,38715,0
14700,14726,1
5840,11301,1
5452,5453,1
49074,49075,1
18699,38186,0
38601,8557,0
2956,38227,0
13910,13919,1
17358,28313,0
49589,49590,1
3789,3792,1
1091,2788,1
38584,38197,0
24387,38212,0
51691,51693,1
38606,38812,1
38641,38841,1
38037,38168,1
8610,41603,0
9486,10615,1
37994,52205,0
38803,38859,1
38626,1303,0
8091,43461,0
22209,38846,0
8478,8617,1
31609,8485,0
10068,10691,0
6350,38231,0
34744,34747,1
38582,38148,0
38701,4767,0
8447,8564,1
8569,8628,1
38103,38225,1
11691,11693,1
38835,38875,1
41267,45825,0
38664,8614,0
38618,38742,0
38776,13225,0
38686,38754,1
38516,38850,1
38521,38769,1
8513,8566,1
23013,6142,0
37990,38039,1
27416,27419,1
31648,38272,0
8570,8666,1
37996,38042,0
615,1104,1
38688,31089,0
8419,8541,1
38767,38242,0
38204,29462,0
8473,8628,1
38862,38681,0
49996,38875,0
8561,8615,1
2423,2425,1
50422,50423,1
38270,38787,0
11042,40983,1
38604,8536,0
38631,38237,0
38565,51360,0
7642,38875,0
46547,46548,1
5548,38802,0
19156,19158,1
38554,38721,1
38862,10701,0
29963,38626,0
38525,38750,0
8508,8598,0
29298,29299,1
32126,48037,0
38005,38308,1
31925,31930,1
5613,2398,0
8437,38266,0
38599,38615,1
38006,14060,0
38084,8607,0
8529,8665,1
9448,47987,0
6799,29432,1
38599,38878,0
5867,27248,0
38634,38749,1
43469,43474,1
3903,46415,0
29963,38167,0
52772,52773,1
48644,48647,1
38024,38306,1
8437,8496,1
9710,50448,1
38004,38297,1
38685,38781,1
28717,28718,1
8547,8552,0
3606,3607,1
8491,38289,0
38592,8943,0
17200,38071,0
19781,38684,0
38645,38684,1
38636,38788,1
15649,24150,1
31792,8649,0
52845,52447,0
38054,38144,1
38242,38276,1
2313,2314,1
8429,34600,0
38041,8613,0
8510,38136,0
38531,38580,1
38555,38697,1
52650,38120,0
1096,38266,0
8519,26606,0
8548,27090,0
2431,38235,0
38161,38277,1
38590,38625,0
38789,8631,0
41679,38829,0
8499,8670,1
25046,25047,1
8644,8654,1
16465,26094,1
38039,3026,0
28105,29590,0
38151,38256,1
38214,38206,0
29963,38548,1
38533,39029,0
2164,2165,1
4703,52688,1
38000,17027,0
27452,38876,0
38125,38271,1
38117,18858,0
38044,32803,0
41777,41778,1
9476,13569,1
1526,36478,1
38542,26572,0
46742,46749,1
7797,29146,0
45966,14215,0
38842,38869,1
8490,8558,1
38846,39030,0
38611,16088,0
38593,38643,1
3796,9474,1
38508,25786,0
38259,30695,0
8561,8645,1
10541,24305,1
898,38822,0
3639,3641,1
14072,46955,0
38016,22875,0
38093,38304,1
38671,38872,0
2490,39915,1
8531,12384,0
4283,36931,0
38571,30706,0
38652,38742,0
4283,40015,1
11852,22163,1
38764,38874,1
20298,20300,1
38747,38784,1
38521,41614,0
44722,38262,0
7724,7729,1
7064,22247,1
38124,38306,1
7579,32289,1
38698,3792,0
38117,29218,0
30909,38748,0
31002,39032,0
38574,38814,1
38245,38247,1
6114,7667,1
8457,8502,1
38072,24962,0
42784,19549,0
3195,18598,0
38227,38261,1
38030,38235,1
33234,10382,0
5840,8551,0
31788,38616,0
40812,40819,1
38688,38131,0
35951,8647,0
8112,8114,1
8465,38134,0
8457,8628,1
17107,38269,0
34573,8569,0
38002,38124,1
8293,38709,0
8446,41327,0
46776,46777,1
38043,38238,1
4687,44216,1
38044,38264,1
38578,38704,1
10904,38224,0
33569,38491,0
38143,38795,0
8420,8483,1
7990,7991,1
51583,51844,1
11190,40023,1
37995,38151,0
38523,34468,0
8462,8613,1
38550,38591,0
38557,38775,1
38571,38644,1
38161,16803,0
38545,38754,1
38037,38614,0
38159,35848,0
38255,19863,0
5614,38128,0
31531,1752,0
38665,38800,1
38680,38786,1
5639,49693,1
38649,38736,1
39116,8608,0
24155,24157,1
1839,20609,1
28566,38641,0
31091,8566,0
41320,45170,1
1035,1036,1
15575,36798,0
38591,38754,1
38106,38272,1
8823,38242,0
38028,38272,1
38610,38640,1
42301,38116,0
33033,43655,1
38680,8497,0
38195,38302,1
38134,38223,1
38755,11653,0
8477,8539,1
38003,38169,1
38713,38834,1
4541,29816,0
38171,38841,0
2332,2337,1
25751,52761,0
35870,35874,1
8505,8569,1
2005,8552,0
38290,38305,0
8413,38072,0
38154,38221,1
8477,5968,0
14463,42541,1
1227,19438,1
38137,8641,0
38549,24333,0
38586,38812,1
37994,45996,0
34345,38228,0
599,38780,0
38041,40018,0
38206,8624,0
587,10308,1
16465,16468,1
989,13805,1
2099,1230,0
6371,38827,0
13663,38097,0
38512,38520,1
8599,8634,1
15404,38860,0
8508,38747,0
6642,48118,0
38527,8463,0
8539,8627,1
33726,33729,1
38622,38742,1
16470,16493,1
38671,38808,0
46536,38619,0
10314,38844,0
36097,38170,1
33766,28281,0
6477,45869,1
8627,49761,0
38597,38803,1
38737,38790,0
38577,36738,0
38119,34990,0
38612,38744,1
38070,38308,0
1807,38067,0
37998,38112,1
38820,38793,0
38541,38729,1
38643,38853,1
33569,38607,0
24559,2587,0
8524,8440,0
38694,38791,1
38807,38858,1
4435,6585,0
31792,32392,0
1041,8823,0
21464,29748,1
8429,8574,1
37993,38087,1
42068,38722,0
38716,38610,0
38693,8512,0
8497,28953,0
42296,42310,1
38528,38754,0
631,845,1
18010,18012,1
1060,12378,1
38510,38773,0
14971,38292,0
29459,37607,0
42301,38607,0
33981,33983,1
46002,46003,1
35588,40006,1
31060,42218,1
38232,6608,0
38715,18403,0
36097,38182,1
13082,13089,1
42779,41402,0
38711,14609,0
38715,38718,1
38144,36387,0
34639,25349,0
10137,14808,1
8525,34860,0
38617,38697,0
38223,38273,1
38597,17703,0
48117,48118,1
25903,21216,0
5927,38623,0
38715,38867,1
35825,6297,0
38750,38537,0
29459,38768,0
38183,38295,1
32125,38296,1
18518,40719,1
38611,38662,1
38512,38553,1
38191,46017,0
38119,38548,0
19980,41884,0
13225,38833,0
8432,8458,1
2442,5143,1
42009,42010,1
7226,42038,0
3595,44440,1
39331,46347,1
21029,21031,1
30339,38163,0
8518,42015,0
8470,8620,1
22987,22988,1
9829,38243,0
33869,49304,0
31111,41404,1
52249,15407,0
38225,38270,1
38543,38768,1
38631,39032,1
29237,38770,0
8319,38310,0
27668,32676,1
9119,22349,1
25016,46005,0
21348,21349,1
38835,38730,0
38687,38864,1
